model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,n_features,n_params,epochs,best_val_loss,elapsed_s,run_tag
model,0.601344108581543,0.8004599213600159,5.1331717520952225,10.727500170469284,9.241866801633337,0.8477861285209656,0.4865826964378357,0.7876050472259521,0.9322272539138794,-0.026956558227539062,0.5807459354400635,8.050908148288727,9.58148017525673,7.05760270357132,5.0048574805259705,0.26056859642267227,0.8436407893896103,100.0,100.0,100.0,1.0,7.009989388961912e-08,texture_all_plain_silu_L5_d512_bn,1,cv,texture_all,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,268,0.451413,38.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5814681053161621,0.791416585445404,5.296507105231285,11.024611443281174,9.143875004144771,0.8371401429176331,0.4793146848678589,0.7800001502037048,0.9254337549209595,-0.04175698757171631,0.5085955858230591,8.352743834257126,9.803568571805954,7.232083380222321,5.288606882095337,0.24651114363223314,0.8555443026125431,100.0,100.0,100.0,1.0,7.074730490330694e-08,texture_all_plain_mish_L5_d256_bn,1,cv,texture_all,plain,mish,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,300,0.447902,43.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5931568145751953,0.8034865856170654,5.117582157254219,10.665962100028992,9.288110138448799,0.8437498807907104,0.5031026005744934,0.7937966585159302,0.9315236806869507,-0.11585795879364014,0.6025466322898865,8.134298771619797,9.38551053404808,7.000806927680969,5.054008960723877,0.28814878314733505,0.8427295833826065,100.0,100.0,100.0,1.0,7.081840891487445e-08,texture_all_plain_mish_L5_d512_bn,1,cv,texture_all,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,268,0.451499,38.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5626223683357239,0.7697629928588867,5.672987177968025,11.458121985197067,9.835373477910379,0.8325456380844116,0.4376063346862793,0.726784348487854,0.9268835783004761,-0.09065067768096924,0.542485237121582,8.3894744515419,10.434499382972717,8.379920572042465,5.440191552042961,0.3827424021437764,1.0111276991665363,100.0,100.0,100.0,1.0,7.018852699047784e-08,texture_all_residual_silu_L12_d128_bn,1,cv,texture_all,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,262,0.456086,109.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5640760064125061,0.7811826467514038,5.474211648106575,11.303486675024033,9.324275186906217,0.8280954360961914,0.45273083448410034,0.7689387798309326,0.9274730682373047,0.008713901042938232,0.39842861890792847,8.561643213033676,10.20267978310585,7.62716680765152,5.194007977843285,0.24947940837591887,1.0103215463459492,100.0,100.0,100.0,1.0,7.02559859178109e-08,texture_all_residual_mish_L12_d256_bn,1,cv,texture_all,residual,mish,batchnorm,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3309318,278,0.458229,118.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5586726069450378,0.7701535820960999,5.568939819931984,11.477580666542053,9.430894558460306,0.8351357579231262,0.4024158716201782,0.7430487871170044,0.9308944344520569,0.0012689828872680664,0.43919646739959717,8.323720097541809,10.619117319583893,8.038486540317535,5.137011781334877,0.29420340433716774,1.0011067613959312,100.0,100.0,100.0,1.0,6.854534007061375e-08,texture_all_residual_mish_L12_d128_bn,1,cv,texture_all,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,289,0.457357,117.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5401552319526672,0.7634037733078003,5.714768543839455,11.698740720748901,9.521250072531352,0.8146365880966187,0.42199230194091797,0.7367956042289734,0.9244816899299622,-0.08327984809875488,0.42622697353363037,8.7751604616642,10.471638292074203,8.218347281217575,5.487525463104248,0.3312503919005394,1.004718616604805,100.0,100.0,100.0,1.0,7.015055558667882e-08,texture_all_residual_silu_L6_d512_bn_lr0.0005,1,cv,texture_all,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,570,6603270,268,0.464411,65.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5770766139030457,0.7769908308982849,5.534423515200615,11.31230816245079,9.105949083218354,0.81379234790802,0.4592840075492859,0.755626916885376,0.9296817183494568,-0.044945597648620605,0.5489383935928345,9.07273069024086,10.019522160291672,7.625862956047058,5.31662181019783,0.21991424728184938,0.9519001469016075,100.0,100.0,100.0,1.0,6.882982006573002e-08,texture_all_residual_silu_L12_d256_nonorm,1,cv,texture_all,residual,silu,none,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3302662,230,0.447548,75.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7435107231140137,0.9095263481140137,3.4889239817857742,7.3426395654678345,8.160323081700056,0.9304752945899963,0.7830997705459595,0.9084645509719849,0.9568910598754883,0.04276418685913086,0.8392874002456665,5.696968734264374,6.057782843708992,4.477785155177116,4.026542976498604,0.1816276228055358,0.49284654669463634,100.0,100.0,100.0,1.0,7.10646332890974e-08,full_no_deltas_plain_relu_L5_d512,1,cv,full_no_deltas,plain,relu,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,231,0.402763,32.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7330143451690674,0.898773193359375,3.698238357901573,7.68473744392395,8.241815534764875,0.9274007081985474,0.7435160279273987,0.8922374248504639,0.9575920104980469,0.03353828191757202,0.8437180519104004,5.84254264831543,6.67092427611351,4.913757368922234,4.084908962249756,0.18851000349968672,0.48879426904022694,100.0,100.0,100.0,1.0,7.036546634253682e-08,full_no_deltas_plain_mish_L5_d256,1,cv,full_no_deltas,plain,mish,layernorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1428,633094,248,0.402779,32.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7494557499885559,0.9105441570281982,3.5285715013742447,7.3001958429813385,8.189907347337918,0.9308953881263733,0.789336085319519,0.9094312787055969,0.9555439352989197,0.06220358610153198,0.8492439389228821,5.733001604676247,6.0769908130168915,4.619373753666878,4.086088389158249,0.18060606671497226,0.4753911402076483,100.0,100.0,100.0,1.0,7.070126173402969e-08,full_no_deltas_plain_mish_L5_d512,1,cv,full_no_deltas,plain,mish,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,231,0.401246,32.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7523016333580017,0.9064407348632812,3.523379936814308,7.364693284034729,7.855540631122133,0.9292160272598267,0.7643381357192993,0.9032204747200012,0.959271252155304,0.06980651617050171,0.8878616690635681,5.654224753379822,6.3668496906757355,4.66085821390152,3.9038628339767456,0.15849765622988343,0.39600408636033535,100.0,100.0,100.0,1.0,6.914309835792665e-08,full_no_deltas_plain_gelu_L5_d512_bn,1,cv,full_no_deltas,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,300,0.405571,45.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.743053138256073,0.908781111240387,3.471152111887932,7.2851113975048065,7.917130953294779,0.9297382235527039,0.7747824192047119,0.9054213762283325,0.9595146179199219,-0.006313800811767578,0.8950780034065247,5.651447176933289,6.1217717826366425,4.588494822382927,3.891006112098694,0.1706971786916256,0.40348945185542107,100.0,100.0,100.0,1.0,6.990958212327314e-08,full_no_deltas_plain_silu_L5_d512_bn,1,cv,full_no_deltas,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,300,0.405127,45.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.752964973449707,0.905973494052887,3.6514747887849808,7.324434816837311,9.022702164043062,0.9223268032073975,0.7661128640174866,0.9048097729682922,0.9598385095596313,0.03671187162399292,0.9279231429100037,5.997829511761665,6.484049558639526,4.737364128232002,4.017407074570656,0.2640427555888891,0.4081700462847948,100.0,100.0,100.0,1.0,7.049577277484786e-08,full_no_deltas_plain_relu_L5_d512_bn,1,cv,full_no_deltas,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,254,0.40465,38.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7486551403999329,0.8993953466415405,3.728487715125084,7.597539573907852,9.044942429173783,0.9230413436889648,0.7548971176147461,0.8909315466880798,0.9570247530937195,0.06691843271255493,0.8990499973297119,5.9929996728897095,6.524784117937088,4.983159527182579,4.139992594718933,0.2538153901696205,0.4761984571814537,100.0,100.0,100.0,1.0,7.000691937264492e-08,full_no_deltas_plain_mish_L5_d512_bn,1,cv,full_no_deltas,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,254,0.405711,37.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7419073581695557,0.9056385159492493,3.7105612456798553,7.508470863103867,8.943561799824757,0.9260962009429932,0.7843542098999023,0.8993310928344727,0.9576349854469299,0.0768783688545227,0.8070847392082214,5.795416235923767,6.367167085409164,5.040552094578743,4.176997393369675,0.2743558259680867,0.6088921800255775,100.0,100.0,100.0,1.0,7.069288443517507e-08,full_no_deltas_residual_silu_L6_d128_bn,1,cv,full_no_deltas,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,300,0.4057,75.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7339739799499512,0.9002583622932434,3.725869581103325,7.668735831975937,8.952882184707397,0.9270008206367493,0.7628629207611084,0.889047384262085,0.9585224390029907,0.05265146493911743,0.8136906027793884,5.811817944049835,6.4720675349235535,5.147066339850426,4.061070084571838,0.28633372858166695,0.5768796894699335,100.0,100.0,100.0,1.0,6.984603118098676e-08,full_no_deltas_residual_relu_L4_d256_bn,1,cv,full_no_deltas,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,1428,1421574,265,0.406785,51.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7448429465293884,0.9051792025566101,3.683379292488098,7.501468807458878,8.896233918562231,0.9260818362236023,0.7790559530258179,0.8977702856063843,0.9597755074501038,0.09135305881500244,0.8149547576904297,5.787373706698418,6.382948160171509,5.051878839731216,4.029025137424469,0.261378800496459,0.5876920185983181,100.0,100.0,100.0,1.0,7.082259401158808e-08,full_no_deltas_residual_mish_L6_d128_bn,1,cv,full_no_deltas,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,300,0.404787,75.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7501144409179688,0.9022048711776733,3.673435002565384,7.525721937417984,8.607288766357387,0.9202156662940979,0.763264536857605,0.8992962837219238,0.9573955535888672,0.0703619122505188,0.890083909034729,6.124071404337883,6.316626071929932,4.7350384294986725,4.187103360891342,0.21694311872124672,0.4608321934938431,100.0,100.0,100.0,1.0,7.070963192745694e-08,all_full_plain_gelu_L3_d512_bn,1,cv,all_full,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,289,0.405578,32.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7523261904716492,0.8994746804237366,3.679537773132324,7.620266824960709,8.134358726260496,0.9247577786445618,0.7549802660942078,0.8904120922088623,0.9571742415428162,0.11045271158218384,0.8760941028594971,5.915926024317741,6.462232768535614,4.924609512090683,4.1547466069459915,0.1754189026542008,0.4443200770765543,100.0,100.0,100.0,1.0,6.994345369548682e-08,all_full_plain_silu_L3_d512_bn,1,cv,all_full,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,300,0.406328,33.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.760097324848175,0.904586136341095,3.664455935359001,7.394383102655411,8.600595480532585,0.9283517599105835,0.764550507068634,0.8951883316040039,0.9610815644264221,0.11257004737854004,0.8987773656845093,5.858440324664116,6.493450701236725,4.968263581395149,4.000503942370415,0.2209274098277092,0.4451536573469639,100.0,100.0,100.0,1.0,6.927570694870155e-08,all_full_plain_relu_L5_d256_bn,1,cv,all_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,3534,1172230,300,0.403958,43.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.757060706615448,0.9086920619010925,3.6038145422935486,7.279082387685776,8.796575775258086,0.9297575950622559,0.7769557237625122,0.902209460735321,0.9616480469703674,0.08554112911224365,0.8861881494522095,5.762911960482597,6.348755955696106,4.806007817387581,3.9879202842712402,0.22612216416746378,0.4911775700747967,100.0,100.0,100.0,1.0,6.950610753619912e-08,all_full_plain_relu_L5_d512_bn,1,cv,all_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2868742,268,0.404931,39.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7094346880912781,0.8699529767036438,4.233518615365028,8.539682626724243,8.96464067923771,0.9179476499557495,0.6609989404678345,0.8438899517059326,0.9545670747756958,0.031499624252319336,0.8476340770721436,6.18586540222168,7.653610408306122,6.1431121081113815,4.464344680309296,0.33485786989331245,0.6193251349031925,100.0,100.0,100.0,1.0,6.927570694870155e-08,all_full_plain_geglu_L3_d256_bn,1,cv,all_full,plain,geglu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2076166,282,0.411874,35.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7143712043762207,0.8868536353111267,4.097786918282509,8.179428428411484,9.02787096763843,0.9200231432914734,0.7539098262786865,0.8634905219078064,0.9510762691497803,0.03418290615081787,0.7634740471839905,6.352848559617996,6.699533015489578,5.806896835565567,4.714027792215347,0.3184619825333357,0.6949804723262787,100.0,100.0,100.0,1.0,6.891578863132963e-08,all_full_plain_geglu_L3_d512_bn,1,cv,all_full,plain,geglu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,4676614,274,0.409232,33.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7242191433906555,0.9015757441520691,3.733120486140251,7.56978765130043,8.436351290453084,0.924852192401886,0.7596794366836548,0.8948314785957336,0.9579988121986389,-0.06950891017913818,0.8773776888847351,6.045030057430267,6.577872484922409,4.919880256056786,4.1414327919483185,0.2635197015479207,0.4510120954364538,100.0,100.0,100.0,1.0,6.934405405445432e-08,all_full_plain_silu_L5_d512_nonorm,1,cv,all_full,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,219,0.403188,24.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7435608506202698,0.8941903710365295,3.8590077310800552,7.812463492155075,8.61656302900808,0.923028826713562,0.7447688579559326,0.8809727430343628,0.9554136991500854,0.09146332740783691,0.8656455874443054,6.068296357989311,6.783460825681686,5.255437269806862,4.3851338326931,0.18679891945794225,0.4749154206365347,100.0,100.0,100.0,1.0,7.044116046017734e-08,all_full_plain_mish_L3_d512_nonorm,1,cv,all_full,plain,mish,none,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2338310,218,0.401327,19.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7438042163848877,0.8972128033638,3.7412170320749283,7.651964575052261,8.361552685993678,0.9236080646514893,0.7424317002296448,0.8868874311447144,0.9589694142341614,0.05091047286987305,0.8999407887458801,6.0287415981292725,6.6316016018390656,5.01440241932869,4.144120588898659,0.21913519594818354,0.4093084018677473,100.0,100.0,100.0,1.0,6.877387903614363e-08,all_full_plain_mish_L5_d512_nonorm,1,cv,all_full,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,219,0.402711,24.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7432396411895752,0.8932554721832275,3.9149392396211624,7.823604345321655,9.251979179352343,0.9206290245056152,0.7578750848770142,0.871944010257721,0.9568852782249451,0.07643216848373413,0.8756053447723389,5.987852439284325,6.595993787050247,5.661294609308243,4.399014264345169,0.29051906894892454,0.5549714900553226,100.0,100.0,100.0,1.0,6.957847631383629e-08,all_full_residual_geglu_L4_d256_bn,1,cv,all_full,residual,geglu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2487046,296,0.407389,58.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6081907153129578,0.8171473145484924,5.097898468375206,10.386684536933899,9.629701866512317,0.844858705997467,0.5386454463005066,0.8254438042640686,0.932572603225708,-0.013446927070617676,0.5209986567497253,8.207980543375015,9.590096026659012,6.391298770904541,5.045740306377411,0.33348286524415016,1.01882079616189,100.0,100.0,100.0,1.0,6.955719555890028e-08,top500_full_plain_silu_L5_d512_bn,1,cv,top500_full,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,235,0.447113,33.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6024579405784607,0.8222350478172302,4.896305128931999,10.273826122283936,9.101688778925094,0.8546071648597717,0.5447224378585815,0.8325488567352295,0.9320991635322571,-0.04811060428619385,0.49880194664001465,7.991962879896164,9.198897331953049,6.186755746603012,4.888821765780449,0.24026082828640938,0.8711288683116436,100.0,100.0,100.0,1.0,7.082677200287435e-08,top500_full_plain_relu_L5_d256_bn,1,cv,top500_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,500,395526,300,0.44473,44.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5640634894371033,0.8018172383308411,5.223965644836426,10.742613673210144,9.54242517576224,0.8467548489570618,0.4849556088447571,0.7965114116668701,0.9311859607696533,-0.23319876194000244,0.5580816268920898,8.319331705570221,9.8745696246624,6.843714416027069,5.0249796360731125,0.31762716826051474,0.9636091999709606,100.0,100.0,100.0,1.0,7.046217120887377e-08,top500_full_plain_relu_L5_d512_bn,1,cv,top500_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,251,0.452495,36.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5953044891357422,0.8154709339141846,5.068865790963173,10.408598184585571,9.415351488314277,0.8467729687690735,0.5386109352111816,0.8137906789779663,0.9360987544059753,-0.10334134101867676,0.5398141145706177,8.206795901060104,9.439638257026672,6.587126851081848,4.960358515381813,0.3030757885426283,0.9162094444036484,100.0,100.0,100.0,1.0,7.044955907531403e-08,top500_full_plain_mish_L5_d512_bn,1,cv,top500_full,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,257,0.447269,36.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6058326959609985,0.8232338428497314,4.993461444973946,10.17749011516571,9.363547365348722,0.8449043035507202,0.5699280500411987,0.8229528665542603,0.9369568228721619,-0.15822505950927734,0.6183925867080688,8.209017664194107,9.15728583931923,6.526211649179459,4.903989657759666,0.31499522738158703,0.8492781780660152,100.0,100.0,100.0,1.0,7.010834224274731e-08,top500_full_residual_silu_L6_d128_bn,1,cv,top500_full,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,288,0.449033,71.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6097299456596375,0.8312889337539673,4.948414862155914,9.997984021902084,9.852331309617165,0.8511343002319336,0.6260437965393066,0.819072961807251,0.9375990629196167,-0.16527414321899414,0.5897248983383179,8.102202415466309,8.590372651815414,6.668386608362198,4.908259958028793,0.46233818866312504,0.9589334018528461,100.0,100.0,100.0,1.0,6.905312233129735e-08,top500_full_residual_silu_L12_d128_bn,1,cv,top500_full,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,254,0.448359,104.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6116528511047363,0.8176416754722595,4.997962340712547,10.362320393323898,9.125361606283208,0.8405544757843018,0.5543477535247803,0.8220791816711426,0.9325689673423767,-0.03702116012573242,0.5573077201843262,8.346027880907059,9.185103327035904,6.422655284404755,4.897566884756088,0.2613145625218749,0.8751505985856056,100.0,100.0,100.0,1.0,7.121030165535558e-08,top500_full_residual_relu_L6_d128_bn,1,cv,top500_full,residual,relu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,297,0.451846,74.4,stcv_ep300_bs2048_pat2000_min1500_seed42
